"","ENTREZID","SRR17547999","SRR17548000","SRR17548001","SRR17548002","SRR17548003","SRR17548004","SRR17548005","SRR17548006","SRR17548007","SRR17548008","SRR17548012","SRR17548009"
"19","106480796",9.11567453361195,8.67523059059476,8.90055581018497,8.41707178211271,8.04664198361784,9.1517685041604,7.26141547181745,8.00056897136058,9.39156708103383,7.59971300731179,7.5476596797494,8.85844198522515
"20","400728",6.159097692272,5.75149452413268,5.87902203232996,5.94681999263951,5.4094885618647,6.34601655024873,6.15062967485531,6.64776944737745,5.98765010015433,5.85093719002499,6.2451668165425,6.66700463324552
"21","6339",5.74730867562087,6.0843422012515,5.77947526742766,7.22139207538749,6.64164319859839,5.81702864573058,5.5683314805117,6.17407524066897,5.80705363947311,6.41852265719294,5.33654627711357,6.0955475721885
"22","116983",9.73109515356574,9.84230829124494,10.0660091403728,10.6686619178589,10.096588920833,9.80736847303108,9.9328634594172,10.5705629604271,10.1028772672931,10.4202314133273,9.78969778524898,10.3940796080336
"23","54973",10.2450038390436,10.3688634557521,10.3190706059946,10.8435171089062,10.6709482827533,10.1840317311459,10.5188010501339,10.8162502845251,10.2946168899346,10.6754350029061,10.555579590064,10.621329964582
"24","126789",7.71347190702421,8.07882351397042,8.18942400289619,8.46116724112323,8.48928646603226,7.94521723651271,8.18696886999305,8.41762594140507,7.85993222535026,8.29958314747977,8.27457933855334,8.41072139316669
"25","80772",9.38984789930833,9.6573147818894,9.58003765618456,10.0341408969067,10.1613793636741,9.55776832316024,10.208330620845,10.3163535024564,9.61887695945566,9.93446087310766,9.57576556409067,9.93413326447731
"26","1855",9.21032824313652,9.16902442818482,9.34300287788129,10.3417801901917,9.86218116580016,9.09448622478062,9.49791468087437,9.94807422743649,9.24041513674507,9.6396878670225,9.39772985429088,9.62765493213969
"27","54587",8.10639143376481,8.04135577790887,8.4261809929097,8.78496522387942,8.48928646603226,8.12973736555262,7.45236503667257,9.10339414502614,7.81664185541297,8.62059970252809,7.84230494608142,8.65827694268342
"28","81669",10.6966937750368,10.5477359290607,10.7604768840293,11.1711847331886,11.090443209377,10.5530073198157,10.9251269689654,11.0479346978684,10.4356537686068,11.1574658440448,10.5666693837089,11.0040456100263
"29","148413",9.13468984383809,9.14155695306992,9.28164976390709,9.50215681004772,9.4387550322403,8.9111378748131,9.48964901340505,9.80161494905883,9.19254249633773,9.00079063271214,9.09840410008443,9.33187759314639
"30","55052",9.40035850625803,9.48132881076764,9.54199482883986,9.69709183745307,9.63944363998513,9.23864359010248,9.59819270805645,10.1770672471949,9.66546575088261,8.98370125065393,9.49386125578381,9.78035614262085
"31","83756",7.35515279205462,7.53961033831024,7.80311467759667,8.21640801865129,8.01385269503015,7.37287139244901,7.82479809918012,8.48330479086615,7.31876840477327,7.26105843482765,7.43000246290302,7.60631545271186
"32","54998",9.59591462798149,9.80938224533491,9.87489220800601,10.4439681728831,10.5409262226948,9.67535593451028,10.7431917517891,10.6307451153554,9.29897127384806,10.3641666892165,10.3543047976442,10.0151616840167
"33","83858",8.77670970817764,9.78378107289427,8.80503484794765,9.8158450004477,9.55966256724618,8.66735765295671,8.44184561556648,9.58675501789353,8.88014381465015,8.77435034960088,8.56803537189391,9.53106084411313
"34","55210",7.77435352063495,7.65083013074612,8.02122923968221,8.76593201801956,8.25025676456305,7.61415722364982,7.73762564635054,8.29350849764757,8.01681042021404,7.50634909830824,7.81450241764779,7.99584850970125
"35","142678",11.1296798761246,11.1621677759366,11.1476599856438,11.9515420641154,11.7328196003966,10.7325537956574,11.4075045722962,12.197189727971,11.0861535563833,11.3540327276115,11.6156651714113,11.7272464748826
"36","8510",6.17651618321261,6.68512515598347,6.18248811084219,7.63517053624902,6.93774228666163,6.26582270183515,6.84274283253896,7.21843062422236,6.51527341331953,6.5844810740972,7.40524950733555,6.96731909494712
"37","984",8.3792567474062,8.45732316891427,8.46453063051805,8.32893059807744,8.12547040017777,8.53148858125412,8.28983955752293,8.71536763619161,8.9549233000934,8.66418864839395,8.36016328579298,8.79093156848321
"38","728642",7.63799212441873,7.69989561892492,7.77039527023878,8.2257421314063,7.89277632549595,7.67070180193183,7.93657230024264,7.41943011031653,7.9780863790932,7.92177679992452,7.72768408565833,8.0353997718802
"39","29101",11.6635263522239,11.9751474670325,11.8777849700816,12.0698982257823,12.2094486903886,11.6154191456245,12.4151528985644,12.685570326939,11.8652568486321,12.2788993646119,11.9394739826406,12.0452390484343
"40","643988",6.68639311947974,7.50841753122971,7.13728624091536,7.48698941758316,7.25416384141668,6.88735381181471,6.97436231191081,8.15140839148033,7.2621401854697,6.14439768711063,7.14547874072601,7.12421011345632
"41","728661",11.6087213134733,11.7308717584562,11.8624393572518,12.2208646517559,11.7208597799726,11.6568779907554,11.8114282093495,12.0402728595912,11.7859619185446,12.4319923321597,11.9179882199637,12.1718158777643
"42","8511",5.72252177624297,5.72162310344593,5.41530376371591,7.11363711523691,6.20207748443525,5.71089620046391,6.03880604623208,6.09382140539849,5.45510030368011,6.34588222980096,6.64454052398956,6.07546899623825
"43","65220",13.2883800629459,13.4093451180033,13.3992450733189,13.1782076756928,13.6815359243255,13.1038299009602,14.4382251611714,13.9911647099362,13.1186112614756,14.1307407070221,13.2618461908986,13.3507935703137
"44","2782",12.6206558108549,12.902648872813,12.4677499840313,12.4765088996179,12.7596838562665,12.5392085742322,12.9232925565169,12.7925724115319,12.6147488983598,13.0327193773649,12.7344518919342,12.5913760596218
"45","105378949",6.04926769660214,6.06169478808032,6.44000233707329,6.04095815362526,6.59683168776593,6.06138707683877,6.31773297813028,6.99786752193742,6.16157628682643,6.52054153180648,6.09051252417969,6.45793348454058
"46","5590",9.03474971863509,9.02612659873842,8.7198766561576,9.23577912560046,9.24124086797368,8.74593236171833,9.44759415621301,9.4992722526827,9.12743796941162,9.16643116858361,8.87102462017551,9.07015484644634
"47","100506504",6.58870976375191,6.38337941606269,6.93881822731027,6.54180368318641,6.34716349943228,6.1548652857394,6.87424790379188,7.24223487124792,6.98334936538283,6.81379217667146,6.62278083101924,7.09610628298683
"48","199990",9.33793678372793,9.50502849881505,9.62492191338942,9.39278467055247,9.86904423647082,9.10863092061703,9.91198949394139,10.3218750539569,9.60628833503088,9.59914702216127,9.40392967050892,9.9104988272942
"49","6497",12.5061849922947,12.5557183127958,12.4590315417024,12.5142450185436,12.5232000172982,12.2075070754649,13.1132489447655,12.930856010098,12.3623479548175,12.5808296665918,12.4866368539211,12.6502170617484
"50","79906",8.69929494237526,8.52081066932665,8.53274632142079,8.5894829145029,8.57027249020316,8.05028860019682,8.81743505894017,9.26126593465374,8.53772849991299,8.28101445744013,8.71507133106777,8.44043128181876
"51","5192",8.08475843825664,8.36517331750686,8.31430012297479,8.37157846498515,8.35853943340831,8.01052677843816,8.09812588620218,8.70693921237994,8.01255919188215,9.04539457411447,8.73490046768405,8.85569140979721
"52","9651",9.28786418637068,9.4347851397791,9.63786146568362,9.91408989339218,9.85758756714655,9.42345634831755,9.54334618283783,10.2191004646637,9.53575176516615,9.49451708541619,9.70689202149537,10.0371538319062
"53","55229",10.4909192596327,10.6636543637429,10.6632426034105,11.1097046721035,11.2618463216271,10.4056288188741,11.1148689201013,11.1897998237198,10.5481244974397,10.9401844230415,10.7444349927996,10.9872021025782
"54","8764",11.8059612789734,11.7602844190369,11.964785729073,12.43500476767,12.298116981943,11.42779102576,12.3755766142151,12.6645419767544,11.5559408363867,12.4809665161601,11.9335972261115,12.0841863229196
"55","127281",7.90375025278746,8.76312464143237,8.28491112707723,8.51919475735933,8.56463678637513,8.59097775698525,8.2974551364425,8.89672317011425,8.30427678523418,8.64980538798862,8.17631276273402,8.78516001914344
"56","100287898",9.21231839064732,8.72995203255436,9.312652930427,9.47314182704318,9.60147960573157,8.74794322406877,9.15525991205288,9.82513846285849,8.86611991447614,8.54487784656703,9.11739917325984,9.47127268056081
"57","11079",10.8736055718405,10.688004473564,10.6701846912088,10.8555528073969,10.6994577430207,10.6192167614715,11.0745628392071,11.1249594447259,10.5583232279317,10.8830227404981,10.8088953976066,10.8483259162168
"58","100996583",6.58870976375191,6.75449195745336,6.74687225954914,6.39512478573976,7.21102757892482,6.72972735548325,6.82133201495277,6.89581052562561,6.62261893274237,6.41852265719294,5.56409470884652,6.60084947023082
"59","1953",11.2874918453052,10.6326270060844,10.9129786005375,11.0818005493147,11.4985141035753,10.4805961318268,11.5808376129632,11.4720373100282,11.0144188606809,11.9742561528095,10.7698463417022,11.4086264741446
"60","100133612",5.61765580457485,5.40954908686855,5.8202953802203,6.90534023980252,6.00313938302452,6.1548652857394,6.56062253990112,6.96946664358051,5.82850542421918,6.41852265719294,6.38332506989633,6.11531281604184
"61","339448",8.28006594459114,8.62196546224499,8.26831979441401,8.39657161768203,8.51289503511532,8.34197046671106,8.3569662303764,8.56489528919867,7.79201124758072,8.73402231227046,8.52879896877187,8.05957505410743
"62","49856",8.93218997634385,9.01790881126232,9.1949721898927,9.49062082892456,9.41079962479323,8.80892496422148,9.39368151648969,9.71192108767141,9.17937710536657,9.51447488272418,9.23337135016883,9.40701986981422
"63","7161",6.85260232558917,5.5237761802069,6.9042575335494,7.1438566021234,6.07298414970088,6.18036095498695,7.04037788727183,6.78561088438586,6.58777739506557,4.1236755713305,6.64454052398956,6.91442347993433
"64","57212",9.05041278244466,8.66824159464019,8.91977044629789,9.09299854129556,9.2091312050746,8.93073711008386,8.60709993019636,9.06765892969472,8.8917268745718,9.09927362455297,8.7447134224307,9.10066566647248
"65","9731",9.14097288370976,9.02065328984331,8.93873188413218,8.87356719794112,8.66284469877682,9.51712467397102,9.10850575817607,9.16002194252959,9.50744424336946,9.51050537461592,9.31789339664621,9.26093396287886
"66","1677",7.74146850331248,8.16095018275316,7.64182358936549,7.66303692362717,7.81868110733577,7.87308310421526,7.78187849537831,7.83967404496541,7.24761961570333,7.49017252147414,7.84230494608142,7.85365040634894
"67","127262",10.8848704318927,11.1509506556392,10.8893764734377,11.0296401039054,11.1031080133984,10.6804188508121,11.1335472842771,11.3604520327073,10.589914800667,12.8239962770762,11.7359652064689,11.1574637363785
"68","388588",8.4281099368227,9.2460741682074,8.10966145701536,8.04236731854489,8.60363021448118,7.64488360577486,9.00786562876325,9.64299496485519,7.71545620875262,10.3989251983173,8.90203868377671,8.43675100288539
"69","57470",9.90842390875383,9.97123025350185,9.94214819982815,10.4548880343808,10.1999897549806,9.9719077684651,10.111495858629,10.6049361599411,10.0103786398144,10.0318109385354,10.2854899377294,10.3381006729541
"70","387509",6.86299942350474,7.45212019847986,7.47156633773528,9.04383138795036,7.75053011736073,7.77350145633098,7.60831596943057,8.96189864885749,7.24761961570333,6.98715950952728,7.74743956130692,8.38038343374723
"71","6146",9.71575154795378,10.0076231071631,9.91157828435557,9.21489320581138,9.46315697428875,10.069876868117,9.16151945955558,9.6385756508728,9.70404690773659,9.26399734529985,9.78732900615344,9.81330178907995
"72","23463",8.72184200465263,9.05586336998583,8.65507718230648,9.31641986783111,8.59812409805778,9.06738328107498,8.19514957005939,8.43815673997132,8.8637692496882,8.28101445744013,9.12492758770181,8.67710321766043
"73","261734",8.65604171939639,8.53240831860128,8.58988788457445,9.07250086598712,8.69929486135561,8.52915059568224,8.9985697640044,9.27557221310644,8.55532918131659,9.20133616048671,8.60083418261683,9.1305433201992
"74","8514",12.5227040897751,12.6751473388226,12.7452917420578,13.0279532180847,12.6877788205822,12.4752109017775,12.8488732761083,13.1276871782094,12.9993745347909,12.6241583553408,12.9239453192126,13.0588307579045
"75","9341",9.85849375921865,10.1745050882611,10.1075216522118,9.50979647588216,9.37908833501566,9.96760584477344,9.99022093877932,9.8482842908239,9.83808080702592,9.59165185588178,9.47631836877632,9.39002393691019
"76","8863",6.73272454445806,7.17165190862346,6.19738805751673,6.21043811143503,5.9291378750972,7.24633598930131,5.34296532953063,6.64776944737745,7.56049382653739,6.26899568813198,6.21568848328919,6.53129091675874
"77","3604",7.49375470627442,7.74064540210228,7.57289622645097,6.23012914918902,6.97281895630381,8.09848516618087,8.32751932809191,7.46045824832084,7.33943032476297,7.87290424711752,6.8997733618566,7.41622165038195
"78","11315",9.37037701500023,10.0724879652868,9.3911883541297,9.83269115273122,9.42949669851654,9.24434799132657,9.74011732678237,9.56129675531391,8.95050016310519,9.47834941091755,10.0250211985984,9.25050778959885
"79","11332",7.87374873053589,9.12889640360639,8.02122923968221,8.91446320591686,8.46528324066546,7.80488941378831,8.37506823863272,8.18219724777865,8.27267559725998,8.82001350310095,8.40421570987028,8.61986805270153
"80","83715",12.0890201601005,14.4578562057129,10.8648317219398,13.0222924267779,13.5420100148673,12.2583902826741,13.974572331915,13.8611827782365,13.5431273631361,13.8962186444379,13.6088411210911,13.9232897573752
"81","8718",8.90290237288809,8.69599598193539,8.62675752202267,9.28781762805742,8.91384130800195,8.74995127832729,8.04929066062854,8.96543439127857,8.78396037537393,8.62059970252809,8.77854082483039,9.4051413033437
"82","57449",7.07396208075153,6.45279514187009,6.4883577591421,7.20240645963588,7.22555405505981,5.8503906239786,6.53423664163396,6.43194750877305,6.0244128598689,7.71535357618175,6.32979540642798,7.3227734590787
"83","79707",9.80017447460706,9.30352627279909,9.60001204706512,9.32294050743039,9.70228515278944,9.75740129290143,9.15316733501052,9.27272230224681,9.79805626812434,9.077963354738,9.36949571578774,9.96122585334308
"84","3104",10.3480918481386,10.7545700099695,10.6241271526383,10.7627374788095,10.9859631961393,10.1257690342611,11.5362123730452,11.4079450300681,10.4591715856424,10.8922002295712,10.6446173412824,10.6830652708593
"85","9903",12.3285284003782,12.6086053848714,12.7121975206578,12.7170808645764,12.913331303549,12.0545126025636,13.6200384134159,13.5497756561441,12.0646789592486,13.0732910211849,12.5795421708705,12.701598676077
"86","148479",8.96325968432092,8.9561671931316,8.72474232013657,9.30328936702534,9.21991416335641,8.59768603352686,9.44417613937551,9.1935625417892,8.733343862693,8.61320458955861,9.21937537601924,9.22517266599564
"87","90326",8.12346543527327,8.02499275165353,8.18942400289619,8.35467116271937,8.68897449680196,8.14204966883263,8.26286187886982,8.6683875871609,8.06275829428131,8.0259841046175,8.28134715079679,8.59037233022432
"88","55735",8.2762571225035,8.1204757661555,8.09089663007727,8.26700923695851,7.91071415639682,8.49840527786721,7.3379474809283,8.39154240961175,8.69417675989427,7.83511898225111,8.16170784736302,8.43306126375022
"89","23261",8.46536106461511,8.79554925716945,8.20346080901695,8.6074221387336,8.89601452943985,7.77350145633098,8.79612387968895,8.24768979156701,7.99111131435319,8.15407334243286,8.68989402456219,8.14788698844604
"90","50651",5.26249752674346,5.18461779178905,5.60014837236859,5.87116823439482,4.95262873975164,5.94527849951439,5.41247756104679,6.00813242404748,5.05893611311731,5.95667147641852,5.83600064329542,5.58342793003192
"91","473",12.5723175887079,12.4544307463804,12.3742406731565,12.1732788944368,12.3283009095457,12.2153274642361,13.0676366597187,12.739676544618,12.4071652355806,12.7396598367376,12.028882622669,12.2825640100599
"92","6518",6.57598870328526,7.06775988449632,8.62935522047951,7.58504888714043,6.57385676187302,5.81702864573058,5.09793571366335,7.18194967408653,6.8637095421958,7.75640451658195,7.75721544551143,7.26525647865458
"93","80045",8.85016923945201,8.81781923984382,8.20346080901695,8.73363926764904,8.27119249172265,8.7236252609375,9.12354739630688,9.03438422930722,8.18105260752992,9.03437249099422,8.94946339497623,9.1305433201992
"94","2023",12.5017206681551,13.2786023214599,12.962361891105,13.0241262909959,12.7710219622684,12.5929684347712,12.6400635803548,12.9583645873466,12.8502475030497,12.6639929392571,13.2137228214931,12.6962350553901
"95","9563",11.485056635954,11.8054961444677,11.8042548927587,11.6437420304135,11.6482707354287,11.2283277929535,11.9760024965292,12.4055452442507,11.4480376707138,11.5978902780965,11.8470010112078,11.9428445913854
"96","80176",7.34785237922332,7.20137309049755,6.51189492957596,7.59231837254346,7.78013773500893,6.76273352006654,7.43855947152066,6.80190428983958,7.35303856973152,6.91550303273389,6.76826475708775,7.23130177783619
"97","84328",9.17402713607983,9.25774937701489,8.74643631812716,8.76273518171069,9.37587847675838,8.94307178341859,8.92686840450047,8.68564940383525,8.4526135128266,9.17146969329712,8.98299819056575,8.86392740942997
"98","64802",7.94760248320762,7.74064540210228,7.46571857314213,7.2307894467501,6.82683818417676,7.83939384267433,7.65074962158315,7.51012488545009,8.17346325173395,7.14126502891956,7.67706113381601,8.04511897662936
"99","56998",8.58708395195716,9.11098250735678,8.76544888839631,9.04908666719732,8.85968434618594,8.39688782484093,9.43559545515356,8.72374693813105,8.26198515544841,8.74082268410951,9.18737809674095,8.90972794119467
"100","199953",7.66749890669098,8.03046792481816,8.20694862542506,8.96539165085217,8.61457955255733,7.65354188573361,8.16631034082271,8.71956339146108,7.79697154074592,7.89754968783392,8.29478767952334,8.9176611930601
"101","22883",11.6983484607283,11.7404656256006,11.7623486017009,12.0408776608461,11.4747218356702,11.7855881403195,11.5831689362701,11.8927467440149,12.0213684125284,11.0899422014661,11.8695620291313,12.145069339368
"102","84275",5.88600276988723,6.48619096419913,6.36400249924049,6.99687398706236,6.50248310542729,6.90216798219561,5.47758482962882,6.89581052562561,6.85406295403247,5.19396303074685,6.72825637549387,7.20528596498723
"103","5293",14.075654400414,14.1352694408489,14.169436883401,14.1399584427339,14.4026276545843,13.6460622791811,14.8798423098446,14.6708123626425,14.0489757955599,14.5531355927637,14.0804577537874,14.235652364369
"104","644997",10.3498996198385,10.335118184579,10.311824363264,9.35510819506932,10.1178707618544,9.87324746677731,11.2748578854353,10.5832617820252,10.4738702664131,10.6249462835087,9.89465688832344,10.4543362070396
"105","101929074",8.89796262107813,8.64706836636447,8.5575143884521,7.76292716339761,7.8562097614354,8.39945123161596,9.19037621920492,8.21233818340619,9.1774864714737,8.57564712906164,8.42268905095423,8.58040431821549
"106","10277",11.2954862593612,11.143423822348,11.2160957988579,11.1240788887788,11.3164095855422,10.9891720064072,11.5951544515427,11.30578074452,11.2728954764714,11.834466435448,11.3147496406517,11.1338510642835
"107","116362",6.89372881620291,7.34121974059769,6.76635137913351,6.01808307372156,6.61942271681014,6.55151039013065,7.60214918151928,7.46045824832084,7.37320786659219,7.31733014572829,6.68704138699197,6.7545310363863
"108","100420660",6.39860804408874,5.80904656672583,5.91664448605208,5.87116823439482,5.85037214136207,6.04745068892618,5.84966307938185,5.35306293710494,6.11186320458007,6.41852265719294,5.51163751772056,5.58342793003192
"109","54897",9.06590725992627,9.31921058178781,9.21065221384807,9.50407052690034,9.3629670470055,9.09132399819025,10.0710862360204,9.77166027171988,9.47395696214318,9.30124552346581,9.30469873814487,9.47485914431611
"110","23095",10.5798668131547,10.8470609648577,10.8471200340225,10.1139780535945,10.190890132896,10.3137290550752,10.7788868135519,10.3121984211324,11.2119107874198,10.5515407545622,10.1774991139631,10.504304385795
"111","1676",8.32130850021701,7.53961033831024,8.09089663007727,7.93249929873252,7.57001114686961,8.64378705026616,6.92520985074225,7.47053197395626,8.8917268745718,7.67308309288958,7.46633773153409,8.0353997718802
"112","5226",11.9858564559837,12.5849532147409,12.3970516919149,11.9796502178007,12.4876078654937,11.7416827609401,13.0615189056888,12.603524526093,12.3282759211279,12.550237720827,12.3688451840145,12.091501000074
"113","5195",7.90375025278746,7.60738218388343,8.16810746279871,8.68379813108277,8.3188854048396,8.07940092762862,7.72066968366507,8.41762594140507,7.92928591663545,7.42355117344586,7.95688951620291,8.30160715895516
"114","29914",9.16583443128352,8.75984160592616,9.28658958090109,9.18417965995154,9.20189745149519,9.24149861478629,8.34231834290666,9.08401224537987,8.95712978112157,8.26220210734443,9.18737809674095,9.44774051901292
"115","26232",6.72128826097575,6.50258113063963,5.97099233493177,7.47915761084318,6.55048381536284,6.81079875064437,6.33332170699841,7.47053197395626,6.75368407704057,6.34588222980096,6.55532033980256,6.42742386108142
"116","93611",8.06279334550286,8.14590604010045,8.06420546080952,8.83756376723286,7.97177933105627,8.17537256561509,7.54540793372598,8.39679718146148,8.02948878270917,7.90971463621499,8.36016328579298,8.48387406538104
"117","23435",9.89981002415055,9.70071479959457,9.66592606955947,9.37197505107257,9.39503122416633,9.94590155971432,9.5935725091973,9.06106523397342,9.6815558046469,9.10981163345069,9.38837981863967,9.45502220207607
"118","10747",6.27635873779632,6.55058312820281,7.04554104082525,5.54302136822945,5.80897051282958,7.08806293958351,6.03880604623208,6.55393523299171,6.65658704991974,6.26899568813198,5.66207573769042,6.74236541572339
"119","5394",8.54974777597573,8.44510027602556,8.58454270696215,8.2849756016166,8.59812409805778,8.56154108357485,7.8300733125236,8.5834378018608,8.8824678987248,8.04814460771425,8.85299743140242,8.33759279450541
"120","6723",8.57784047952444,8.73664805955305,9.05141193218073,9.65637670123417,8.47733501222171,8.58648810923834,8.2744859598434,9.38253739040713,9.13330236859794,8.35388875476773,8.80222519710778,9.45864929063832
"121","2475",10.7571992773435,11.0145774960436,10.8686773328844,10.6881425736273,10.6270988266807,10.8200841107032,10.7362248766648,10.7836120677468,11.2420477136811,10.9298234252617,11.2585886777655,11.0052854881646
"122","26270",7.92827866591533,8.65416082161442,8.12449816872153,8.28943223188673,8.92706793557375,8.3472922050699,8.74698678640003,9.1476290407325,7.99542671335385,8.58323757063059,8.50010187731954,8.3918354640103
"123","10459",8.47203135891365,8.6183432684163,8.41718365550194,8.84664945004082,8.58704815863274,8.3472922050699,8.49576568925474,8.98298397043313,8.03369004438018,8.12310970999235,8.58452836813013,8.49806772028397
"124","57085",10.85971685745,11.1522013184189,11.2777176245482,10.998092585134,11.2248838469632,10.691415054697,11.7359095409616,11.6355784496538,10.8820678582532,11.1149822701135,11.1271276199004,11.0188542698731
"125","4524",11.143293551728,11.3433528449593,11.4733184064681,11.5159236206485,11.8547698133837,11.2265290975025,11.6081863584513,11.9904450287834,11.3658211976501,11.9843033965895,11.7192928613973,11.7814397236329
"126","1185",8.99135600456222,8.35649503220097,8.90912734102074,8.51539836113622,8.46528324066546,8.7092474954837,8.83843509669902,8.81675493550687,8.97248114730557,9.21115557599002,8.45893739673531,8.79380868094689
"127","374946",6.41312212766881,7.30526524178316,6.40254720579422,5.73342131484277,6.68502238808355,6.81079875064437,6.90504991501314,6.66578103678962,6.70059657559535,5.46042082496259,6.66595696148499,6.31474162282707
"128","5351",9.94117501524192,10.0309312356806,10.0123792422898,10.177689844138,10.9103763911866,9.99745320197781,11.2887326775692,10.4845626455605,10.0838377851593,10.3641666892165,10.8784065813421,9.97648178772898
"129","9927",12.590969113651,12.7247435690619,12.0806215952862,12.0239809431875,13.1253937306931,12.0227364933273,12.9143709865457,13.0944079386484,12.5481483480588,13.8674265097202,13.6103489046096,12.6106467738745
"130","90231",11.3338939907701,11.4670972544968,11.4170339891168,11.7135932212575,11.9772988026524,11.1251378353377,12.2109677802917,12.2309587178049,11.1101192068377,11.8882006082837,11.6434243058573,11.6914937576598
"131","60672",10.1000031206738,10.8685251577589,10.3664701872003,10.5523912233476,11.4032611078926,9.5064854972196,10.2303171150773,11.5304255135027,10.4615024122008,12.121333043606,11.4556226768836,10.9105286695321
"132","9249",9.33428680448667,9.05586336998583,9.43336748207966,9.77205392905229,9.67903946563693,8.7092474954837,9.42349599629864,9.71402280797983,8.52884661701546,8.8135782842648,9.24723262549765,9.39949086286973
"133","943",8.36139809818336,9.01790881126232,8.68284961755964,8.44927491489151,8.48332317386305,8.06005868780549,9.50120771805987,9.48703221443762,8.48052594388629,9.34202974574032,8.64867001190404,8.43306126375022
"134","55187",11.6147475606576,11.3613077090362,11.480516178354,10.8682316477354,10.7793273767887,11.7559681734022,10.8803277185729,10.7170807579077,12.1067270634631,11.1110573579516,11.2705058708038,11.6987921714976
"135","7133",14.0284001793534,14.1751858984673,14.1799756529229,14.331938296106,14.0896740377428,13.9575208188808,15.0523102686894,14.939665164018,14.1251252622142,14.4423149146731,14.2743715559593,14.1724924010017
